55,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001443_p_s.jpg,camping,"［강원］ 하이원리조트 워터월드 비수기 (10/16~12/14)",하이원리조트,2023.10.02~2023.12.14,https://tickets.interpark.com/goods/Y3001443,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001443_0.jpg,,1
56,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001400_p_s.jpg,camping,"［강월 영월］ 동강 통나무래프팅 레포츠 패키지(서바이벌/ATV/패러글라이딩)",통나무래프팅,2023.05.19~2023.12.31,https://tickets.interpark.com/goods/Y3001400,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001400_0.jpg,,1
57,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001377_p_s.jpg,camping,"［강월 영월］ 동강 한마음래프팅 어라연코스와 풀패키지(서바이벌/ATV/패러글라이딩)",한마음래프팅,2023.05.18~2023.12.31,https://tickets.interpark.com/goods/Y3001377,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001377_0.jpg,,1
58,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001494_p_s.jpg,camping,"［강촌］ 강촌역레저 호야네+ATV+카트+서바이벌","［강촌］ 강촌역레저 호야네+ATV+카트+서바이벌",2023.08.01~2023.12.31,https://tickets.interpark.com/goods/Y3001494,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001494_0.jpg,,1
59,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3000919_p_s.jpg,camping,"［거제］ 매미 보트투어 이용권","거제 매미 보트투어",2023.07.10~2023.12.31,https://tickets.interpark.com/goods/Y3000919,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3000919_0.jpg,,1
60,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001444_p_s.jpg,camping,"［거제］ 스릴 만점 액티비티 아라베이 버기카","아라베이 버기카",2023.03.06~2023.12.31,https://tickets.interpark.com/goods/Y3001444,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001444_0.jpg,,1
61,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001382_p_s.jpg,camping,"［거제도］ 크로스롤러장 거제고현점",거제크로스롤러장,2023.07.04~2023.12.31,https://tickets.interpark.com/goods/Y3001382,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001382_0.jpg,,1
62,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001242_p_s.jpg,camping,"［경기 가평］ 남이섬 입장권 (23년 9월 ~ 11월)",남이섬,2023.08.29~2023.11.30,https://tickets.interpark.com/goods/Y3001242,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001242_0.jpg,,1
63,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001376_p_s.jpg,camping,"［경기 가평］ 탑랜드 번지점프","가평탑랜드 번지점프",2023.06.12~2023.11.30,https://tickets.interpark.com/goods/Y3001376,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001376_0.jpg,,1
64,http://ticketimage.interpark.com/rz/image/play/goods/poster/Y3/Y3001245_p_s.jpg,camping,"［경기 광주］ 스파라스파 일반시즌 이용권(9/4~12/31)","곤지암리조트 스파라스파",2023.09.04~2023.12.31,https://tickets.interpark.com/goods/Y3001245,https://ticketimage.interpark.com/Play/image/etc/Y3/Y3001245_0.jpg,,1
